9,45,56,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,42.762,42.81,42.63,42.81,42.18,42.6,42.78,42.024,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.8654601583,28.548837467,28.8654601583,29.1820828496,42.585776781,41.7414496042,40.8971224274,42.0580722955,
9,46,1,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,42.774,42.822,42.642,42.822,42.192,42.606,42.798,42.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.8654601583,28.6543783641,28.6543783641,28.9710010554,42.0580722955,41.7414496042,40.8971224274,41.9525313984,
9,46,6,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,42.78,42.828,42.642,42.828,42.198,42.612,42.798,42.036,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.7599192612,28.7599192612,28.6543783641,28.8654601583,41.7414496042,41.7414496042,40.7915815303,41.9525313984,
9,46,11,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,42.792,42.834,42.648,42.828,42.21,42.612,42.804,42.036,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.548837467,28.7599192612,28.7599192612,29.0765419525,41.6359087071,41.7414496042,40.7915815303,42.0580722955,
9,46,16,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,42.804,42.84,42.66,42.834,42.228,42.63,42.816,42.042,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.3377556728,28.548837467,28.6543783641,28.9710010554,41.3192860158,41.6359087071,40.7915815303,41.9525313984,
9,46,21,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,42.81,42.84,42.654,42.828,42.228,42.63,42.81,42.036,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.1266738786,28.4432965699,28.8654601583,29.1820828496,41.8469905013,41.8469905013,40.8971224274,42.4802358839,
9,46,26,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,42.804,42.846,42.648,42.828,42.216,42.624,42.804,42.036,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.3377556728,28.4432965699,28.9710010554,29.2876237467,42.0580722955,41.7414496042,41.0026633245,42.2691540897,
9,46,31,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,42.798,42.84,42.648,42.828,42.216,42.618,42.804,42.036,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.4432965699,28.548837467,28.9710010554,29.1820828496,42.0580722955,41.8469905013,41.0026633245,42.2691540897,
9,46,36,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,42.81,42.852,42.666,42.834,42.234,42.636,42.822,42.048,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.3377556728,28.4432965699,28.4432965699,28.9710010554,41.6359087071,41.1082042216,40.1583361478,42.0580722955,
9,46,41,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,42.822,42.852,42.672,42.834,42.24,42.636,42.828,42.048,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.2322147757,28.548837467,28.3377556728,28.7599192612,41.53036781,41.4248269129,40.6860406332,42.3746949868,
9,46,46,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,42.822,42.864,42.678,42.846,42.24,42.642,42.834,42.054,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.3377556728,28.3377556728,28.3377556728,28.7599192612,41.7414496042,41.53036781,40.7915815303,41.9525313984,
9,46,51,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,42.822,42.864,42.678,42.84,42.24,42.642,42.828,42.054,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.2322147757,28.4432965699,28.3377556728,28.6543783641,41.7414496042,41.6359087071,40.7915815303,41.9525313984,
9,46,56,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,42.834,42.864,42.678,42.84,42.252,42.642,42.834,42.054,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.9155920844,28.548837467,28.4432965699,28.6543783641,41.6359087071,41.7414496042,41.2137451187,42.3746949868,
9,47,1,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,42.822,42.852,42.672,42.84,42.246,42.636,42.828,42.054,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.1266738786,28.6543783641,28.548837467,28.7599192612,41.8469905013,41.8469905013,41.1082042216,42.2691540897,
9,47,6,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,42.822,42.858,42.672,42.84,42.24,42.636,42.828,42.054,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.2322147757,28.6543783641,28.7599192612,28.8654601583,41.6359087071,41.8469905013,41.0026633245,41.9525313984,
